ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M,PRECTOTCORR,CLRSKY_SFC_SW_DWN,date,city,state,lat,lon
5.8858,19.32,26.09,15.14,38.67,1.5,0,6.7507,2013-03-21,Phoenix,AZ,33.45,-112.07
6.6965,18.77,27.31,11.54,33.71,1.91,0,6.8244,2013-03-22,Phoenix,AZ,33.45,-112.07
7.2686,15.85,25.09,7.38,27.64,2.08,0,7.3135,2013-03-23,Phoenix,AZ,33.45,-112.07
7.1501,15.59,25.44,6.11,24.9,2.47,0,7.1887,2013-03-24,Phoenix,AZ,33.45,-112.07
7.0226,17.92,27.42,7.35,25.13,2.12,0,7.081,2013-03-25,Phoenix,AZ,33.45,-112.07
5.7996,19.85,27.97,12.29,25.85,2.31,0.04,6.9518,2013-03-26,Phoenix,AZ,33.45,-112.07
5.292,20.38,26.91,11.9,25.96,1.75,0,6.9362,2013-03-27,Phoenix,AZ,33.45,-112.07
6.3535,20.79,28.37,12.64,28.19,1.41,0,6.9862,2013-03-28,Phoenix,AZ,33.45,-112.07
6.8789,22.82,29.99,14.85,22.18,1.02,0,7.128,2013-03-29,Phoenix,AZ,33.45,-112.07
4.6111,21.63,27.18,15.97,26.43,1.01,0,6.8441,2013-03-30,Phoenix,AZ,33.45,-112.07
7.0819,21.57,30.35,14.25,29.28,1.53,0,7.1743,2013-03-31,Phoenix,AZ,33.45,-112.07
6.7433,19.59,27.89,12.51,37.48,2.26,0,7.3531,2013-04-01,Phoenix,AZ,33.45,-112.07
7.3286,19.63,27.81,12.42,31.62,1.85,0,7.3668,2013-04-02,Phoenix,AZ,33.45,-112.07
7.3615,20.68,29.65,12.21,32.11,1.73,0,7.392,2013-04-03,Phoenix,AZ,33.45,-112.07
5.7336,22.98,31.06,12.59,24.73,1.51,0,7.3745,2013-04-04,Phoenix,AZ,33.45,-112.07
7.271,22.81,30.75,16.08,27.61,2.03,0,7.3524,2013-04-05,Phoenix,AZ,33.45,-112.07
7.2842,22,30.12,13.09,30.64,1.44,0,7.4004,2013-04-06,Phoenix,AZ,33.45,-112.07
6.8611,22.56,30.25,14.5,29.03,1.49,0,7.4158,2013-04-07,Phoenix,AZ,33.45,-112.07
5.731,18.98,26.29,12.56,38.68,4.51,2.48,7.2614,2013-04-08,Phoenix,AZ,33.45,-112.07
6.5059,15.05,22.4,9.99,39.22,3.1,1.41,7.7266,2013-04-09,Phoenix,AZ,33.45,-112.07
7.5818,15.4,23.58,7.83,30.7,1.94,0,7.7818,2013-04-10,Phoenix,AZ,33.45,-112.07
7.302,17.6,26.4,7.45,28.36,1.69,0,7.6704,2013-04-11,Phoenix,AZ,33.45,-112.07
6.8292,20.59,29.46,10.79,26.59,1.54,0,7.6651,2013-04-12,Phoenix,AZ,33.45,-112.07
7.6186,21.08,30.85,12.14,26.31,2.46,0,7.6848,2013-04-13,Phoenix,AZ,33.45,-112.07
7.7453,20.94,30.21,11.58,31.27,2.71,0,7.7813,2013-04-14,Phoenix,AZ,33.45,-112.07
7.7662,19.97,28.45,12.72,41.42,3.34,0,7.8278,2013-04-15,Phoenix,AZ,33.45,-112.07
8.0006,18.07,26.21,11.62,37.97,3.23,0,8.0503,2013-04-16,Phoenix,AZ,33.45,-112.07
7.7858,15.1,22.88,7.47,26.09,3.29,0,8.0549,2013-04-17,Phoenix,AZ,33.45,-112.07
8.2927,15.04,23.87,5.4,23.51,1.85,0,8.375,2013-04-18,Phoenix,AZ,33.45,-112.07
8.3424,17.7,27.72,7.17,19.58,2.37,0,8.4168,2013-04-19,Phoenix,AZ,33.45,-112.07
8.0911,21.06,31.47,10.22,18.99,2.23,0,8.1444,2013-04-20,Phoenix,AZ,33.45,-112.07
8.0069,23.14,33.03,13.12,20.63,2.07,0,8.1026,2013-04-21,Phoenix,AZ,33.45,-112.07
8.1384,24.23,33.87,14.79,17.44,1.8,0,8.2224,2013-04-22,Phoenix,AZ,33.45,-112.07
8.0693,23.69,32.68,13.92,22.18,1.81,0,8.1223,2013-04-23,Phoenix,AZ,33.45,-112.07
6.655,23.07,32.04,13.59,23.77,1.79,0,8.1074,2013-04-24,Phoenix,AZ,33.45,-112.07
8.0647,21.55,27.43,15.68,29.38,2.71,0,8.1178,2013-04-25,Phoenix,AZ,33.45,-112.07
7.9675,23.46,32.14,15.05,22.97,1.23,0,8.0112,2013-04-26,Phoenix,AZ,33.45,-112.07
8.0717,25.76,35.17,15.36,19.84,1.46,0,8.1295,2013-04-27,Phoenix,AZ,33.45,-112.07
8.1485,26.64,37.01,16.08,14.89,2.04,0,8.2639,2013-04-28,Phoenix,AZ,33.45,-112.07
8.1792,28.04,38,18.18,13.35,1.96,0,8.2421,2013-04-29,Phoenix,AZ,33.45,-112.07
8.3834,26.93,37.15,16.17,14.55,2.88,0,8.5342,2013-04-30,Phoenix,AZ,33.45,-112.07
8.2231,25.69,34.11,17.28,17.55,1.76,0,8.3402,2013-05-01,Phoenix,AZ,33.45,-112.07
8.4276,24.28,33.2,16.39,10.27,4.37,0,8.5502,2013-05-02,Phoenix,AZ,33.45,-112.07
8.2591,23.85,32.45,16.09,12.27,3.59,0,8.4758,2013-05-03,Phoenix,AZ,33.45,-112.07
8.1415,25.26,34.59,16.44,13.55,2.32,0,8.3083,2013-05-04,Phoenix,AZ,33.45,-112.07
6.8846,24.73,32.7,16.15,19.08,3.16,0,8.1401,2013-05-05,Phoenix,AZ,33.45,-112.07
7.4124,22.82,29.87,15.79,31.9,2.42,0,8.2152,2013-05-06,Phoenix,AZ,33.45,-112.07
7.914,21.19,28.61,13.99,32.31,2.85,0,8.2805,2013-05-07,Phoenix,AZ,33.45,-112.07
7.4645,21.43,27.7,14.69,29.26,1.28,0,8.173,2013-05-08,Phoenix,AZ,33.45,-112.07
8.2032,23.04,30.06,15.39,25.17,1.78,0,8.3078,2013-05-09,Phoenix,AZ,33.45,-112.07
8.267,24.82,33.2,14.8,22.33,1.45,0,8.3861,2013-05-10,Phoenix,AZ,33.45,-112.07
8.2658,26.8,34.82,18.03,24.42,2.31,0.01,8.3054,2013-05-11,Phoenix,AZ,33.45,-112.07
8.2601,28.04,36.49,18.29,18.34,1.78,0,8.2999,2013-05-12,Phoenix,AZ,33.45,-112.07
8.3083,30.07,38.31,18.96,15.01,1.36,0,8.3364,2013-05-13,Phoenix,AZ,33.45,-112.07
7.9178,29.71,38.48,20.43,13.05,2.42,0,8.2678,2013-05-14,Phoenix,AZ,33.45,-112.07
8.5942,28.92,37.74,20.39,15.95,2.99,0,8.6902,2013-05-15,Phoenix,AZ,33.45,-112.07
8.6496,28.26,37.63,17.99,15.13,2.71,0,8.7262,2013-05-16,Phoenix,AZ,33.45,-112.07
6.4445,26.8,35.13,17.92,18.22,2.69,0,8.6554,2013-05-17,Phoenix,AZ,33.45,-112.07
8.4214,25.5,33.45,17.87,22.85,2.36,0,8.5476,2013-05-18,Phoenix,AZ,33.45,-112.07
8.507,26.33,34.55,16.34,19.64,2.28,0,8.5826,2013-05-19,Phoenix,AZ,33.45,-112.07
8.735,26.68,35.6,17.23,13.31,2.58,0,8.8001,2013-05-20,Phoenix,AZ,33.45,-112.07
8.6633,27.5,36.63,17.28,12.76,2.37,0,8.91,2013-05-21,Phoenix,AZ,33.45,-112.07
8.5711,28.69,38.59,18.53,11.52,2.81,0,8.6748,2013-05-22,Phoenix,AZ,33.45,-112.07
8.8202,28.03,37.4,18.58,16.9,2.73,0,8.9354,2013-05-23,Phoenix,AZ,33.45,-112.07
8.7706,27.45,37.1,17.55,13.19,2.62,0,8.9059,2013-05-24,Phoenix,AZ,33.45,-112.07
8.6542,27.24,36.93,16.52,12.37,2.33,0,8.795,2013-05-25,Phoenix,AZ,33.45,-112.07
7.9265,26.96,35.87,17.35,12.85,2.08,0,9.0199,2013-05-26,Phoenix,AZ,33.45,-112.07
6.4793,26.49,34.76,19.68,16.2,1.81,0,8.8181,2013-05-27,Phoenix,AZ,33.45,-112.07
7.7827,27.17,35.7,17.67,19.61,2.61,0,8.545,2013-05-28,Phoenix,AZ,33.45,-112.07
8.573,27.8,36.15,19.22,25.73,2.71,0,8.6009,2013-05-29,Phoenix,AZ,33.45,-112.07
8.5452,29,37.4,19.35,24,2.02,0,8.5896,2013-05-30,Phoenix,AZ,33.45,-112.07
8.5824,29.79,38.28,20.93,21.64,1.54,0,8.6268,2013-05-31,Phoenix,AZ,33.45,-112.07
8.286,32.12,41.89,21.13,13.72,2.02,0,8.761,2013-06-01,Phoenix,AZ,33.45,-112.07
8.6474,33.33,42.39,25.49,11.8,2.33,0,8.7214,2013-06-02,Phoenix,AZ,33.45,-112.07
8.6496,31.38,40.67,21.5,12.78,2.56,0,8.6957,2013-06-03,Phoenix,AZ,33.45,-112.07
8.7509,31.51,40.34,23.21,14.38,2.03,0,8.8094,2013-06-04,Phoenix,AZ,33.45,-112.07
8.8291,31.31,40.02,21.44,13.38,1.74,0,8.8505,2013-06-05,Phoenix,AZ,33.45,-112.07
8.6268,33.18,42.3,23.43,9.99,2.05,0,8.647,2013-06-06,Phoenix,AZ,33.45,-112.07
8.712,33.99,43.9,22.92,10.68,2.34,0,8.7482,2013-06-07,Phoenix,AZ,33.45,-112.07
8.6952,33.15,42.17,24.82,10.32,3.1,0,8.7238,2013-06-08,Phoenix,AZ,33.45,-112.07
8.6611,32.69,42.71,23.85,9.51,1.93,0,8.6846,2013-06-09,Phoenix,AZ,33.45,-112.07
8.6832,33.46,43.05,25.14,7.82,2.06,0,8.719,2013-06-10,Phoenix,AZ,33.45,-112.07
8.5846,33.69,42.53,24,9.13,2.06,0,8.7343,2013-06-11,Phoenix,AZ,33.45,-112.07
8.4346,34.62,42.89,27.38,10.56,2.34,0,8.5608,2013-06-12,Phoenix,AZ,33.45,-112.07
8.1938,32.78,40.83,24.82,18.66,2.31,0,8.4826,2013-06-13,Phoenix,AZ,33.45,-112.07
8.4631,32.84,41.37,25.32,17.22,1.76,0,8.545,2013-06-14,Phoenix,AZ,33.45,-112.07
8.3467,33.38,41.87,25.24,14.43,2.13,0,8.5325,2013-06-15,Phoenix,AZ,33.45,-112.07
8.8735,33.29,41.83,24.81,11.59,1.96,0.03,8.916,2013-06-16,Phoenix,AZ,33.45,-112.07
8.8718,33.46,41.55,26.22,9.21,1.78,0,8.9506,2013-06-17,Phoenix,AZ,33.45,-112.07
9.0317,32.72,41.8,25.01,8.7,2.03,0,9.1231,2013-06-18,Phoenix,AZ,33.45,-112.07
8.9962,31.82,40.81,23.01,10.54,2.16,0,9.0778,2013-06-19,Phoenix,AZ,33.45,-112.07
8.989,31.8,40.57,21.66,11.71,2.06,0,9.0554,2013-06-20,Phoenix,AZ,33.45,-112.07
8.238,31.72,41.35,21.11,12.35,2.4,0,8.9947,2013-06-21,Phoenix,AZ,33.45,-112.07
8.3474,31.79,40.08,23.53,12.24,1.78,0,8.9688,2013-06-22,Phoenix,AZ,33.45,-112.07
8.9393,31.54,40.86,21.47,14.81,2.73,0,8.9902,2013-06-23,Phoenix,AZ,33.45,-112.07
8.4012,31.23,39.45,22.77,15.16,2.71,0,8.909,2013-06-24,Phoenix,AZ,33.45,-112.07
8.7864,31.6,40.04,21.23,13.93,1.71,0,8.8274,2013-06-25,Phoenix,AZ,33.45,-112.07
8.7187,32.57,40.89,22.58,9.87,1.62,0,8.7545,2013-06-26,Phoenix,AZ,33.45,-112.07
8.5968,34.1,42.97,26.12,9.52,2.08,0,8.6266,2013-06-27,Phoenix,AZ,33.45,-112.07
8.0825,37.06,46.17,25.85,11.37,1.59,0,8.2963,2013-06-28,Phoenix,AZ,33.45,-112.07
7.3836,38.42,47.07,29.48,12.37,2.86,0,7.8835,2013-06-29,Phoenix,AZ,33.45,-112.07
7.548,37.66,45.9,29.65,14.38,2.42,0,7.9397,2013-06-30,Phoenix,AZ,33.45,-112.07
7.7933,35.66,43.21,28.66,18.92,2.03,0.14,7.9838,2013-07-01,Phoenix,AZ,33.45,-112.07
7.4546,34.9,41.52,28.38,26.22,2.2,0.08,8.1098,2013-07-02,Phoenix,AZ,33.45,-112.07
7.6248,35.82,43.55,27.6,21.49,2.32,0.05,8.0575,2013-07-03,Phoenix,AZ,33.45,-112.07
7.5569,35.12,42.49,26.93,20.85,2.5,0.02,8.1641,2013-07-04,Phoenix,AZ,33.45,-112.07
6.3504,32.99,41.19,25.5,29.65,2.69,0.1,7.7897,2013-07-05,Phoenix,AZ,33.45,-112.07
7.5521,34.25,41.23,27.13,25.57,1.9,0.14,7.9471,2013-07-06,Phoenix,AZ,33.45,-112.07
7.1926,35.96,44.1,27.45,23.3,1.48,0.21,8.1262,2013-07-07,Phoenix,AZ,33.45,-112.07
8.0645,36.99,43.79,27.87,21.37,1.9,0.11,8.1365,2013-07-08,Phoenix,AZ,33.45,-112.07
6.9914,34.76,39.79,29.69,33.39,2.43,0.14,7.9702,2013-07-09,Phoenix,AZ,33.45,-112.07
7.6152,33.56,40.29,27.19,36.39,3.18,0.46,7.9454,2013-07-10,Phoenix,AZ,33.45,-112.07
6.1104,31.58,35.71,27.43,43.65,2.14,0.15,7.7882,2013-07-11,Phoenix,AZ,33.45,-112.07
5.9287,32.31,38.4,26.12,34.31,1.24,2.24,8.0014,2013-07-12,Phoenix,AZ,33.45,-112.07
7.1126,33.83,39.89,26.48,36.39,1.19,0.39,8.0815,2013-07-13,Phoenix,AZ,33.45,-112.07
7.1146,35.59,42.41,28.12,29.26,1.3,0.89,8.0568,2013-07-14,Phoenix,AZ,33.45,-112.07
7.4669,35.34,43.12,28.63,34.94,2.25,1.19,8.0184,2013-07-15,Phoenix,AZ,33.45,-112.07
6.8695,30.85,34.49,26.65,46.71,3.05,2.98,7.8787,2013-07-16,Phoenix,AZ,33.45,-112.07
6.9406,32.13,39.3,24.84,39.56,2.05,0.41,7.9361,2013-07-17,Phoenix,AZ,33.45,-112.07
7.2785,33.88,40.46,27.16,32.33,2.7,1.28,7.9786,2013-07-18,Phoenix,AZ,33.45,-112.07
6.757,33.03,38.98,27.15,38.54,1.55,3.51,7.7335,2013-07-19,Phoenix,AZ,33.45,-112.07
7.4664,29.54,32.91,26.15,62.03,1.71,5.1,7.8192,2013-07-20,Phoenix,AZ,33.45,-112.07
3.5798,26.66,28.94,24.96,75.24,1.37,7.12,7.5614,2013-07-21,Phoenix,AZ,33.45,-112.07
6.2988,29.9,35.24,23.42,57.03,1.54,1.47,7.8499,2013-07-22,Phoenix,AZ,33.45,-112.07
7.8094,31.49,38.29,25.15,42.1,1.84,0.79,7.9351,2013-07-23,Phoenix,AZ,33.45,-112.07
7.5091,33.11,40,26.87,35.03,2.16,0.73,7.8842,2013-07-24,Phoenix,AZ,33.45,-112.07
6.0166,31.77,37.25,27.34,48.07,1.5,1.41,7.68,2013-07-25,Phoenix,AZ,33.45,-112.07
6.0276,31.76,36.18,26.43,50.13,1.3,2.75,7.5802,2013-07-26,Phoenix,AZ,33.45,-112.07
7.2014,33.12,39.43,26.03,44.89,1.05,0.78,7.8089,2013-07-27,Phoenix,AZ,33.45,-112.07
7.9471,34.16,40.96,27.03,30.33,1.63,0.04,8.0342,2013-07-28,Phoenix,AZ,33.45,-112.07
8.129,33.25,40.88,24.39,26.77,1.82,0,8.1391,2013-07-29,Phoenix,AZ,33.45,-112.07
7.8545,33.86,41.6,25.75,25.5,1.68,0,7.987,2013-07-30,Phoenix,AZ,33.45,-112.07
6.5798,34.56,40.44,28.56,23.39,1.5,0.12,7.7882,2013-07-31,Phoenix,AZ,33.45,-112.07
6.527,34.59,41.67,27.41,31.76,2.34,0.01,7.703,2013-08-01,Phoenix,AZ,33.45,-112.07
6.9641,33.52,40.11,27.51,32.71,2.17,0.08,7.8694,2013-08-02,Phoenix,AZ,33.45,-112.07
7.765,34.39,41.47,26.41,28.78,1.4,0.03,8.0026,2013-08-03,Phoenix,AZ,33.45,-112.07
6.6982,34.05,39.87,28.7,19.58,1.31,0,7.8103,2013-08-04,Phoenix,AZ,33.45,-112.07
5.8999,32.16,37.26,27.07,23.35,1.25,0.06,7.6747,2013-08-05,Phoenix,AZ,33.45,-112.07
3.1442,28.14,33.01,24.66,38.8,1.73,2.98,7.4446,2013-08-06,Phoenix,AZ,33.45,-112.07
7.8106,30.72,38.28,22.4,36.09,1.58,0.11,7.8312,2013-08-07,Phoenix,AZ,33.45,-112.07
8.1158,33.21,40.34,25.91,18.08,1.49,0,8.1862,2013-08-08,Phoenix,AZ,33.45,-112.07
7.9541,32.97,41.43,23.4,14.99,2.04,0,8.1314,2013-08-09,Phoenix,AZ,33.45,-112.07
8.0762,32.08,40.67,23.11,16.14,2.25,0,8.2147,2013-08-10,Phoenix,AZ,33.45,-112.07
8.0542,32.97,40.75,23.39,20.44,1.52,0.05,8.081,2013-08-11,Phoenix,AZ,33.45,-112.07
7.9795,33.72,42.06,25.01,21.12,1.97,0,8.0333,2013-08-12,Phoenix,AZ,33.45,-112.07
7.7122,33,41.92,22.87,13.88,1.69,0.01,7.8631,2013-08-13,Phoenix,AZ,33.45,-112.07
7.1165,34.57,42.7,26.68,16.07,1.57,0.03,7.5636,2013-08-14,Phoenix,AZ,33.45,-112.07
6.8407,35.45,42.61,28.12,23.86,1.48,0.02,7.3632,2013-08-15,Phoenix,AZ,33.45,-112.07
7.4405,36.72,44.83,28.5,26.71,1.82,0.11,7.5048,2013-08-16,Phoenix,AZ,33.45,-112.07
7.1074,35.29,42.94,27.73,29.73,1.7,1.06,7.4551,2013-08-17,Phoenix,AZ,33.45,-112.07
6.7248,34.66,40.98,27.82,30.15,2.1,0.52,7.3159,2013-08-18,Phoenix,AZ,33.45,-112.07
6.3526,34.59,42.86,26.64,25.49,1.66,0.24,7.2084,2013-08-19,Phoenix,AZ,33.45,-112.07
7.2374,34.51,42.85,27.01,22.85,1.67,0.19,7.3433,2013-08-20,Phoenix,AZ,33.45,-112.07
3.0895,32.26,37.97,27.73,37.97,1.15,0.29,7.1582,2013-08-21,Phoenix,AZ,33.45,-112.07
4.5206,33.41,40.41,26.94,32.26,1.63,0.24,6.9674,2013-08-22,Phoenix,AZ,33.45,-112.07
4.9884,32.74,39.42,25.87,34.77,2.2,1.83,7.0058,2013-08-23,Phoenix,AZ,33.45,-112.07
4.8883,31.27,37.17,25.64,42.43,1.91,0.27,6.9449,2013-08-24,Phoenix,AZ,33.45,-112.07
2.6518,28.39,31.04,26.16,55.26,1.19,2.17,6.8122,2013-08-25,Phoenix,AZ,33.45,-112.07
5.6549,30.79,36.98,25.91,49.38,2.21,2.68,6.8597,2013-08-26,Phoenix,AZ,33.45,-112.07
6.5981,33.19,40.83,26.35,41.4,2.36,1.51,6.953,2013-08-27,Phoenix,AZ,33.45,-112.07
6.8225,33.57,40.88,26.94,37.91,2.71,1.68,7.0193,2013-08-28,Phoenix,AZ,33.45,-112.07
5.6467,29.57,32.81,26.43,58.89,1.49,3.47,6.7246,2013-08-29,Phoenix,AZ,33.45,-112.07
5.4221,28.88,32.93,26.02,64.31,1.07,3.33,6.787,2013-08-30,Phoenix,AZ,33.45,-112.07
5.7134,30.5,36.88,24.89,55.54,1.93,1.35,6.8083,2013-08-31,Phoenix,AZ,33.45,-112.07
6.7944,32.37,39.37,25.42,43.31,1.49,0.09,6.9178,2013-09-01,Phoenix,AZ,33.45,-112.07
5.4031,33.07,39.92,26.82,36.39,1.47,0.3,6.8465,2013-09-02,Phoenix,AZ,33.45,-112.07
6.7522,34.41,41.97,27.07,33.65,1.56,0.21,6.863,2013-09-03,Phoenix,AZ,33.45,-112.07
6.6341,35.06,42.57,28.64,31.99,1.58,0.06,6.7848,2013-09-04,Phoenix,AZ,33.45,-112.07
6.6432,35.22,43.15,27.03,24.11,2.49,0,6.9382,2013-09-05,Phoenix,AZ,33.45,-112.07
5.9227,34.86,42.13,28.56,28.3,2.48,1.21,6.7274,2013-09-06,Phoenix,AZ,33.45,-112.07
3.2158,30.44,34.75,27.75,44.25,1.19,0.18,6.5088,2013-09-07,Phoenix,AZ,33.45,-112.07
4.5492,28.48,32.11,25.34,54.55,1.44,5.39,6.3799,2013-09-08,Phoenix,AZ,33.45,-112.07
3.1735,25.87,28.73,22.64,71.48,1.18,18.6,6.3377,2013-09-09,Phoenix,AZ,33.45,-112.07
4.308,24.81,29.05,20.88,67.74,1.96,2.51,6.4085,2013-09-10,Phoenix,AZ,33.45,-112.07
6.361,26.97,34.01,20.58,54.22,1.32,0.12,6.5093,2013-09-11,Phoenix,AZ,33.45,-112.07
6.6218,29.07,36.88,21.18,37.5,1.39,0,6.6401,2013-09-12,Phoenix,AZ,33.45,-112.07
6.4128,30.82,37.52,24.54,42.85,1.55,0.22,6.6197,2013-09-13,Phoenix,AZ,33.45,-112.07
6.3149,31.52,38.39,25.38,42.28,2.04,0.07,6.4728,2013-09-14,Phoenix,AZ,33.45,-112.07
6.4781,31.81,39.32,24.69,35.2,1.67,0.01,6.5062,2013-09-15,Phoenix,AZ,33.45,-112.07
6.1788,32.98,40.05,26.81,34.74,2.48,0.03,6.469,2013-09-16,Phoenix,AZ,33.45,-112.07
6.1826,32.81,40.31,27.77,35.1,3.07,0.02,6.3799,2013-09-17,Phoenix,AZ,33.45,-112.07
6.684,31.6,39.6,24.36,28.3,2.33,0,6.7318,2013-09-18,Phoenix,AZ,33.45,-112.07
6.8146,29.38,37.68,22.29,23.99,1.59,0,6.8381,2013-09-19,Phoenix,AZ,33.45,-112.07
6.5443,30.23,39.2,22.49,27.09,1.52,0,6.5904,2013-09-20,Phoenix,AZ,33.45,-112.07
6.1346,30.88,38.2,23.62,34.53,1.98,0,6.2026,2013-09-21,Phoenix,AZ,33.45,-112.07
6.4342,25.36,31.36,19.5,29.98,2.97,0,6.5386,2013-09-22,Phoenix,AZ,33.45,-112.07
6.5376,24.85,33.66,16.15,24.04,1.92,0.01,6.5566,2013-09-23,Phoenix,AZ,33.45,-112.07
6.3461,26.65,35.75,17.36,21.57,2.01,0,6.4514,2013-09-24,Phoenix,AZ,33.45,-112.07
6.307,25.77,34.66,17.11,26.52,2.38,0,6.4217,2013-09-25,Phoenix,AZ,33.45,-112.07
6.3134,24.57,33.5,16.9,30.36,3.34,0,6.4202,2013-09-26,Phoenix,AZ,33.45,-112.07
6.4908,22.12,29.67,16,20.98,1.53,0.01,6.5628,2013-09-27,Phoenix,AZ,33.45,-112.07
6.4327,22.84,32.42,13.94,16.83,2.36,0,6.4637,2013-09-28,Phoenix,AZ,33.45,-112.07
6.2292,25.04,33.99,16.98,20.04,1.66,0,6.2525,2013-09-29,Phoenix,AZ,33.45,-112.07
6.2275,25.98,34.49,17.28,19.7,1.51,0,6.2746,2013-09-30,Phoenix,AZ,33.45,-112.07
6.1898,26.04,34.63,17.81,18.84,1.5,0,6.2131,2013-10-01,Phoenix,AZ,33.45,-112.07
6.0427,26.15,33.67,20.4,22.91,1.59,0,6.061,2013-10-02,Phoenix,AZ,33.45,-112.07
6.1217,24.51,33.22,17.39,26.66,2.32,0,6.1531,2013-10-03,Phoenix,AZ,33.45,-112.07
6.1862,22.69,30.98,15.54,22.9,2.11,0,6.2098,2013-10-04,Phoenix,AZ,33.45,-112.07
6.1673,20.95,29.72,13.28,15.32,3.17,0,6.1946,2013-10-05,Phoenix,AZ,33.45,-112.07
6.0922,22.74,33.2,13.68,15.13,2.35,0,6.121,2013-10-06,Phoenix,AZ,33.45,-112.07
5.2123,25.44,34.9,16.73,14.79,2.47,0,5.8726,2013-10-07,Phoenix,AZ,33.45,-112.07
5.8308,24.63,33.09,16.61,18.39,2.23,0,5.8704,2013-10-08,Phoenix,AZ,33.45,-112.07
4.8744,22.07,29.43,15.98,30.86,3.9,0.06,5.6628,2013-10-09,Phoenix,AZ,33.45,-112.07
5.353,16.76,21.77,12.44,42.32,2.49,1.86,5.641,2013-10-10,Phoenix,AZ,33.45,-112.07
5.5608,17.51,25.96,9.69,30.5,1.39,0,5.5824,2013-10-11,Phoenix,AZ,33.45,-112.07
5.6129,20.49,29.51,11.5,26.3,1.6,0,5.6388,2013-10-12,Phoenix,AZ,33.45,-112.07
5.5418,20.49,29.11,12.25,27.66,2.05,0,5.5802,2013-10-13,Phoenix,AZ,33.45,-112.07
5.5202,21.15,28.39,13.6,27.53,1.08,0,5.5522,2013-10-14,Phoenix,AZ,33.45,-112.07
5.5238,19.61,28.16,12.03,22.17,1.73,0,5.557,2013-10-15,Phoenix,AZ,33.45,-112.07
5.4665,19.07,27.9,11.7,23.19,2.05,0,5.5051,2013-10-16,Phoenix,AZ,33.45,-112.07
5.4338,19.38,28.13,11.1,18.61,1.7,0,5.4742,2013-10-17,Phoenix,AZ,33.45,-112.07
5.388,20,29.86,11.19,18.12,1.56,0,5.4113,2013-10-18,Phoenix,AZ,33.45,-112.07
5.4502,20.62,30.82,11.69,16.97,2.25,0,5.4804,2013-10-19,Phoenix,AZ,33.45,-112.07
5.3503,20.87,30.38,12.26,15.6,1.76,0,5.3842,2013-10-20,Phoenix,AZ,33.45,-112.07
5.1802,21.18,30.83,12.22,15.88,1.56,0.02,5.221,2013-10-21,Phoenix,AZ,33.45,-112.07
5.1538,22.55,32.65,14.3,17.67,2.42,0,5.1852,2013-10-22,Phoenix,AZ,33.45,-112.07
4.9764,24.18,33.76,17.17,19.63,2.57,0,5.0803,2013-10-23,Phoenix,AZ,33.45,-112.07
4.8958,23.72,32.29,16.86,19.43,1.66,0,5.057,2013-10-24,Phoenix,AZ,33.45,-112.07
5.0047,22.75,31,15.12,24.32,1.24,0,5.0566,2013-10-25,Phoenix,AZ,33.45,-112.07
4.6502,23.02,31.87,15.73,28.28,2.01,0,4.8929,2013-10-26,Phoenix,AZ,33.45,-112.07
4.8257,23.42,32.02,17.16,22.66,2.56,0,4.9157,2013-10-27,Phoenix,AZ,33.45,-112.07
4.6363,19.81,27.55,13.55,33.56,2.91,0,4.8002,2013-10-28,Phoenix,AZ,33.45,-112.07
3.6799,16.77,23.04,12.64,44.95,2.13,0,4.782,2013-10-29,Phoenix,AZ,33.45,-112.07
4.7537,16.23,22.4,10.66,29.62,1.23,0,4.7897,2013-10-30,Phoenix,AZ,33.45,-112.07
4.7352,15.94,24.1,8.03,26.68,1.26,0,4.7582,2013-10-31,Phoenix,AZ,33.45,-112.07
4.6618,17.1,27.17,8.58,24.03,1.71,0,4.6913,2013-11-01,Phoenix,AZ,33.45,-112.07
4.5463,20.58,30.86,12.85,18.12,3.11,0,4.7179,2013-11-02,Phoenix,AZ,33.45,-112.07
4.6126,19.24,27.6,11.25,22.67,1.74,0.01,4.6325,2013-11-03,Phoenix,AZ,33.45,-112.07
4.3174,18.75,25.59,13.15,40.31,1.75,1.07,4.5221,2013-11-04,Phoenix,AZ,33.45,-112.07
4.3937,16.23,23.36,10.99,49.75,1.15,0.07,4.4513,2013-11-05,Phoenix,AZ,33.45,-112.07
4.5667,14.99,25.6,6.89,16.48,2.59,0.11,4.5929,2013-11-06,Phoenix,AZ,33.45,-112.07
4.5679,18.23,28.37,10.39,17.31,3.21,0.03,4.6334,2013-11-07,Phoenix,AZ,33.45,-112.07
4.1952,20.25,28.43,13.39,25.15,1.88,0,4.3536,2013-11-08,Phoenix,AZ,33.45,-112.07
4.2751,20.14,28.68,12.7,28.22,1.37,0,4.3085,2013-11-09,Phoenix,AZ,33.45,-112.07
3.3019,20.29,29.07,13.95,24.72,1.45,0,4.2355,2013-11-10,Phoenix,AZ,33.45,-112.07
4.2149,22.53,32.55,15.46,22.76,2.37,0,4.2454,2013-11-11,Phoenix,AZ,33.45,-112.07
3.6142,23.96,32.58,17.23,21.42,4.28,0,4.2067,2013-11-12,Phoenix,AZ,33.45,-112.07
4.1239,21.71,28.45,17.14,31.87,4.09,0,4.164,2013-11-13,Phoenix,AZ,33.45,-112.07
