ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M,PRECTOTCORR,CLRSKY_SFC_SW_DWN,date,city,state,lat,lon
3.2719,-6.5,-4.65,-8.26,76.99,6.52,0,3.6058,2017-02-02,Chicago,IL,41.88,-87.63
3.5359,-5.64,-2.81,-7.74,72.09,5.98,0,3.6989,2017-02-03,Chicago,IL,41.88,-87.63
1.5802,-3.28,-0.78,-6.82,71.07,6.45,0,3.4603,2017-02-04,Chicago,IL,41.88,-87.63
3.5232,-0.1,1.98,-2.71,75.63,4.89,0,3.5486,2017-02-05,Chicago,IL,41.88,-87.63
3.0482,1.78,7.36,-2.64,92.78,3.2,0.6,3.3091,2017-02-06,Chicago,IL,41.88,-87.63
0.8791,3.62,7.54,-1.03,93.54,5.05,15.93,3.1001,2017-02-07,Chicago,IL,41.88,-87.63
0.791,-2.62,-1.27,-7.09,75.41,5.65,0.28,3.6557,2017-02-08,Chicago,IL,41.88,-87.63
3.4274,-7.48,-5,-10.28,73.04,6.3,0,4.0202,2017-02-09,Chicago,IL,41.88,-87.63
2.2706,-0.75,4.2,-7.02,83.36,6.83,0,3.4382,2017-02-10,Chicago,IL,41.88,-87.63
2.0794,2.55,5.27,1.12,97.78,2.57,0.03,3.4049,2017-02-11,Chicago,IL,41.88,-87.63
3.7481,1.9,4.83,-1.81,77.89,7.09,0.04,3.8803,2017-02-12,Chicago,IL,41.88,-87.63
3.8506,0.33,4.09,-3.25,74.62,4.36,0,4.0646,2017-02-13,Chicago,IL,41.88,-87.63
3.8803,2.36,6.39,-1.05,80.04,5.78,0,4.085,2017-02-14,Chicago,IL,41.88,-87.63
3.335,-0.47,0.98,-2.09,70.92,5.92,0,4.2146,2017-02-15,Chicago,IL,41.88,-87.63
2.5958,0.54,2.67,-1.59,77.32,3.61,0,3.9336,2017-02-16,Chicago,IL,41.88,-87.63
4.0003,5.35,10.42,0.23,86.73,3.85,0,4.0253,2017-02-17,Chicago,IL,41.88,-87.63
3.9245,7.81,13.7,3.89,80.6,3.51,0,4.0781,2017-02-18,Chicago,IL,41.88,-87.63
4.0135,7.23,13.86,3.38,71.91,1.47,0,4.1647,2017-02-19,Chicago,IL,41.88,-87.63
3.1258,7.45,11.34,3.94,90.29,4.22,0.04,3.9101,2017-02-20,Chicago,IL,41.88,-87.63
2.5044,9.55,12.79,6.6,90.42,2.73,1.87,3.7848,2017-02-21,Chicago,IL,41.88,-87.63
2.4622,9.13,12.11,5.87,95.18,4.38,0.12,4.0217,2017-02-22,Chicago,IL,41.88,-87.63
1.9128,4.6,8.21,2.88,93.88,4.47,5.66,4.2058,2017-02-23,Chicago,IL,41.88,-87.63
1.2994,3.82,6.75,0.77,97.2,3,3.5,3.7334,2017-02-24,Chicago,IL,41.88,-87.63
2.2694,-2.91,0.09,-3.63,79.85,7.29,0.06,4.7323,2017-02-25,Chicago,IL,41.88,-87.63
4.1215,1.35,5.77,-2.82,70.93,6.84,0.04,4.661,2017-02-26,Chicago,IL,41.88,-87.63
3.7308,3.23,7.07,-0.92,87.02,3.33,0.02,4.5485,2017-02-27,Chicago,IL,41.88,-87.63
1.1215,7.81,10.32,4.61,97.61,4.98,22.37,4.1222,2017-02-28,Chicago,IL,41.88,-87.63
0.7786,3.57,8.96,-1.48,87.86,6.18,15.16,4.6435,2017-03-01,Chicago,IL,41.88,-87.63
2.6842,-1.52,-0.44,-2.41,73.11,4.91,0.13,4.7928,2017-03-02,Chicago,IL,41.88,-87.63
5.1254,-2.92,-1.09,-5.58,59.49,4.43,0.03,5.1876,2017-03-03,Chicago,IL,41.88,-87.63
4.085,0.35,3.46,-1.8,78.38,5.8,0.09,4.7208,2017-03-04,Chicago,IL,41.88,-87.63
2.4394,4.61,9.45,-0.93,85.39,6.09,0,4.6697,2017-03-05,Chicago,IL,41.88,-87.63
0.923,8.83,12.3,6.1,95.19,7.32,0.96,4.4959,2017-03-06,Chicago,IL,41.88,-87.63
4.7964,6.67,12.98,2.73,70.15,7.29,4.55,5.3002,2017-03-07,Chicago,IL,41.88,-87.63
5.2817,4.04,7.22,0.71,63.78,9.23,0.13,5.3892,2017-03-08,Chicago,IL,41.88,-87.63
3.0643,1.32,2.71,-0.77,68.09,3.42,0.04,5.0405,2017-03-09,Chicago,IL,41.88,-87.63
5.4439,-2.22,0.66,-4.09,64.29,7.41,0,5.567,2017-03-10,Chicago,IL,41.88,-87.63
5.1533,-4.22,-2.85,-6.3,63.73,4.35,0,5.5642,2017-03-11,Chicago,IL,41.88,-87.63
4.8235,-2.35,-0.83,-4.88,63.2,2.69,0.98,5.4437,2017-03-12,Chicago,IL,41.88,-87.63
1.8194,-2.23,-1.44,-3.22,85.16,4.76,4.09,5.3827,2017-03-13,Chicago,IL,41.88,-87.63
2.9263,-3.72,-3.18,-4.12,79.01,6.66,3.38,5.7264,2017-03-14,Chicago,IL,41.88,-87.63
5.1185,-3,-0.2,-5.74,71.59,5.71,0.63,5.861,2017-03-15,Chicago,IL,41.88,-87.63
5.3364,-0.96,2.42,-5.5,68.68,3.1,0.05,5.7734,2017-03-16,Chicago,IL,41.88,-87.63
1.2199,2.41,4,0.66,90.51,4.36,2.01,5.1154,2017-03-17,Chicago,IL,41.88,-87.63
2.0916,2.53,4.33,1.13,84.29,5.29,0.09,5.7161,2017-03-18,Chicago,IL,41.88,-87.63
5.2577,3.57,5.93,1.09,84.02,2.99,0.47,5.6642,2017-03-19,Chicago,IL,41.88,-87.63
2.2514,4.54,7.2,3.07,93.63,2.95,6.33,4.9764,2017-03-20,Chicago,IL,41.88,-87.63
3.6888,3.01,5.61,-0.24,77.34,4.93,0,5.7679,2017-03-21,Chicago,IL,41.88,-87.63
6.0305,-1.04,0.35,-2.11,68.25,4.83,0,6.3144,2017-03-22,Chicago,IL,41.88,-87.63
3.2621000000000002,3.4,6.64,-0.3,72.53,4.96,0.6,5.5716,2017-03-23,Chicago,IL,41.88,-87.63
5.1168,8.94,16.27,3.43,87.19,5.58,2.66,5.6748,2017-03-24,Chicago,IL,41.88,-87.63
1.5751,5.4,7.81,3.67,97.71,4.66,13.82,4.656,2017-03-25,Chicago,IL,41.88,-87.63
2.3146,9.11,12.39,7.07,94.34,3.06,10.43,5.5862,2017-03-26,Chicago,IL,41.88,-87.63
1.7582,5.3,6.88,3.47,93.19,2.74,0.19,5.3342,2017-03-27,Chicago,IL,41.88,-87.63
2.3983,3.62,4.81,2.28,92.27,4.14,0,5.8272,2017-03-28,Chicago,IL,41.88,-87.63
2.7454,4.35,6.48,2.35,89.09,5.16,17.16,5.6542,2017-03-29,Chicago,IL,41.88,-87.63
1.2842,4.42,6.02,3.61,95.59,6.45,26.57,5.5966,2017-03-30,Chicago,IL,41.88,-87.63
1.3862,2.92,3.62,2.46,91.42,6.72,1.67,6.1241,2017-03-31,Chicago,IL,41.88,-87.63
6.1762,5.2,9.08,1.8,70.78,2.13,0,6.4498,2017-04-01,Chicago,IL,41.88,-87.63
3.4459,6.89,9.95,3.88,72.75,2.35,0.29,5.983,2017-04-02,Chicago,IL,41.88,-87.63
1.2667,7.3,9.86,5.73,96.6,2.51,8.81,5.599,2017-04-03,Chicago,IL,41.88,-87.63
2.7586,6.67,8.75,4.8,86.39,3.41,2.32,6.4894,2017-04-04,Chicago,IL,41.88,-87.63
1.2451,3.95,4.97,2.81,91.47,7.72,26.91,6.1025,2017-04-05,Chicago,IL,41.88,-87.63
4.3594,4.44,6.66,2.83,81.58,8.81,2.73,6.6607,2017-04-06,Chicago,IL,41.88,-87.63
6.9319,4.49,7.48,1.46,71.48,4.54,0,7.1261,2017-04-07,Chicago,IL,41.88,-87.63
6.5606,7.79,12.03,2.99,72.3,4.49,0.04,6.7668,2017-04-08,Chicago,IL,41.88,-87.63
4.7474,11.47,15.12,7.89,85.07,5.99,0.08,6.2064,2017-04-09,Chicago,IL,41.88,-87.63
3.1824,11.69,13.51,5.77,97.67,5.11,8.02,6.2652,2017-04-10,Chicago,IL,41.88,-87.63
3.5458,6.77,8.8,4.87,86.45,2.08,0.66,7.007,2017-04-11,Chicago,IL,41.88,-87.63
6.2326,5.89,8.86,3.53,80.37,2.22,0,6.7574,2017-04-12,Chicago,IL,41.88,-87.63
3.7344,7.1,9.64,5.19,87.92,3.84,3.56,6.1889,2017-04-13,Chicago,IL,41.88,-87.63
4.4318,8.96,13.47,5.14,94.33,3.55,3.97,6.0931,2017-04-14,Chicago,IL,41.88,-87.63
5.9906,13.93,16.96,10.81,85.75,5.64,5.18,6.4344,2017-04-15,Chicago,IL,41.88,-87.63
4.2137,12.15,14.34,8.25,77.9,4.74,4.82,6.8477,2017-04-16,Chicago,IL,41.88,-87.63
6.7186,8.73,15.25,4.26,74.45,2.36,0.01,7.2619,2017-04-17,Chicago,IL,41.88,-87.63
5.9393,10.94,15.78,4.95,80.92,3.51,0,7.1318,2017-04-18,Chicago,IL,41.88,-87.63
2.351,9.14,13.61,4.93,93.73,3.53,2.72,6.3151,2017-04-19,Chicago,IL,41.88,-87.63
4.764,11.07,13.61,7.03,88.46,5.14,1.27,6.7001,2017-04-20,Chicago,IL,41.88,-87.63
5.0971,6.07,7.56,4.44,83.41,4.37,0,7.4448,2017-04-21,Chicago,IL,41.88,-87.63
6.5765,6.82,8.63,5.17,72.52,3.41,0,7.6877,2017-04-22,Chicago,IL,41.88,-87.63
7.6704,9.38,15.48,5.04,57.85,1.72,0,7.8264,2017-04-23,Chicago,IL,41.88,-87.63
7.2734,9.86,14.46,4.55,75.65,3.05,0,7.7059,2017-04-24,Chicago,IL,41.88,-87.63
6.2527,13.4,16.82,9.63,82.97,4.03,0,7.2113,2017-04-25,Chicago,IL,41.88,-87.63
5.1962,14.45,16.95,12.46,90.03,3.99,8,6.5801,2017-04-26,Chicago,IL,41.88,-87.63
2.3268,8.52,12.73,5.55,85.71,5.09,1.74,7.5677,2017-04-27,Chicago,IL,41.88,-87.63
2.8963,7.91,11.88,5.34,85.99,2.63,0.12,6.5191,2017-04-28,Chicago,IL,41.88,-87.63
1.3284,5.75,6.56,4.2,91.78,8.05,35.72,6.5261,2017-04-29,Chicago,IL,41.88,-87.63
1.6802,6.85,11.76,5.63,97.16,5.88,29.09,6.3473,2017-04-30,Chicago,IL,41.88,-87.63
3.5074,9.4,12.22,6.2,86.7,5.92,4.94,7.5583,2017-05-01,Chicago,IL,41.88,-87.63
2.8356,6.67,8.44,4.93,83.02,6.44,1.31,7.8223,2017-05-02,Chicago,IL,41.88,-87.63
4.8881,7.27,9.04,5.38,79.63,1.89,0,7.7311,2017-05-03,Chicago,IL,41.88,-87.63
2.5464,6.87,7.88,5.99,86.51,5.06,2.35,7.5598,2017-05-04,Chicago,IL,41.88,-87.63
6.6965,6.03,7.34,5.36,90.05,6.54,0.1,8.0078,2017-05-05,Chicago,IL,41.88,-87.63
7.6894,6.99,9.14,5.29,79.93,5.23,1.4,7.9682,2017-05-06,Chicago,IL,41.88,-87.63
8.1744,6.18,9,4.05,73.01,3.84,0,8.2555,2017-05-07,Chicago,IL,41.88,-87.63
7.0207,6.08,7.95,4.11,66.06,3.01,1.65,7.7743,2017-05-08,Chicago,IL,41.88,-87.63
3.3804,7.63,9.52,5.87,88.74,3.09,4.22,7.1935,2017-05-09,Chicago,IL,41.88,-87.63
5.0297,9.86,13.94,7.04,89,2.96,16.31,6.936,2017-05-10,Chicago,IL,41.88,-87.63
5.7943,9.28,10.85,7.88,86.08,3.02,7.81,7.5168,2017-05-11,Chicago,IL,41.88,-87.63
7.6303,10.02,12.69,7.82,86.14,2.28,0,7.9483,2017-05-12,Chicago,IL,41.88,-87.63
6.3377,13.12,18.3,9.11,77.32,2.54,0,7.907,2017-05-13,Chicago,IL,41.88,-87.63
7.6994,9.69,11.57,8.14,84.02,2.81,0,7.9075,2017-05-14,Chicago,IL,41.88,-87.63
6.7534,14.95,20.21,9.46,80.15,2.92,0.4,7.5682,2017-05-15,Chicago,IL,41.88,-87.63
7.0776,17.55,20.55,14.34,85.61,4.56,0.99,7.7998,2017-05-16,Chicago,IL,41.88,-87.63
5.5298,18.05,19.84,15.97,84.49,6.41,6.08,7.5257,2017-05-17,Chicago,IL,41.88,-87.63
7.9166,15.68,18.69,7.83,81.45,6.39,0.01,8.0455,2017-05-18,Chicago,IL,41.88,-87.63
1.8614,7.98,9.65,6.33,88.69,6.91,3.95,7.4472,2017-05-19,Chicago,IL,41.88,-87.63
2.5205,11.75,14.57,8.77,93.2,5.05,9.9,7.2766,2017-05-20,Chicago,IL,41.88,-87.63
5.4074,12.74,14.55,8.89,82.88,4.44,0.52,8.2349,2017-05-21,Chicago,IL,41.88,-87.63
7.0368,12.63,17.14,7.67,78.86,4.52,0.1,8.1473,2017-05-22,Chicago,IL,41.88,-87.63
2.7547,12.75,14.69,10.88,88.23,2.73,11.29,7.8691,2017-05-23,Chicago,IL,41.88,-87.63
3.2174,11.14,12.64,9.65,93.63,4.57,3.32,7.4928,2017-05-24,Chicago,IL,41.88,-87.63
4.2127,10.96,12.88,8.95,92.5,4.46,0.31,8.0554,2017-05-25,Chicago,IL,41.88,-87.63
4.8679,12.21,14.32,10.47,90.36,2.81,8.32,7.6596,2017-05-26,Chicago,IL,41.88,-87.63
6.7937,13.89,16.88,10.84,87.96,1.67,0.38,8.0258,2017-05-27,Chicago,IL,41.88,-87.63
6.2309,15.13,18.09,12.15,84.23,1.85,0.23,7.8161,2017-05-28,Chicago,IL,41.88,-87.63
7.3853,15.41,18.04,12.85,74.98,3.92,0.1,8.3726,2017-05-29,Chicago,IL,41.88,-87.63
6.4997,14.42,16.8,11.37,75.42,3.42,0.46,8.4593,2017-05-30,Chicago,IL,41.88,-87.63
8.4672,14.41,16.89,11.11,75.1,3.06,0.01,8.611,2017-05-31,Chicago,IL,41.88,-87.63
8.6095,15.46,19.37,11.53,70.86,1.7,0,8.736,2017-06-01,Chicago,IL,41.88,-87.63
8.543,18.5,23.97,12.97,55.68,1.6,0,8.5747,2017-06-02,Chicago,IL,41.88,-87.63
6.7106,20.1,24.99,14.84,63.69,2.32,0.01,8.057,2017-06-03,Chicago,IL,41.88,-87.63
5.7595,19.34,23.45,16.8,82.87,3.04,1.61,7.7522,2017-06-04,Chicago,IL,41.88,-87.63
7.8374,14.88,17.52,12.19,86.52,4.58,0,8.399,2017-06-05,Chicago,IL,41.88,-87.63
8.4811,13.53,15.07,11.89,83.72,5.23,0,8.6602,2017-06-06,Chicago,IL,41.88,-87.63
8.6482,15.57,17.47,12.96,72.41,2.63,0,8.7031,2017-06-07,Chicago,IL,41.88,-87.63
8.2296,19.37,22.84,15.57,51.73,0.88,0.13,8.6722,2017-06-08,Chicago,IL,41.88,-87.63
7.009,18.05,22.41,14.17,78.87,3.29,0.69,8.1482,2017-06-09,Chicago,IL,41.88,-87.63
8.117,20.27,23.37,16.54,74.15,5.3,0.01,8.5579,2017-06-10,Chicago,IL,41.88,-87.63
8.0134,21.22,24.45,17.59,77.67,5.18,0,8.2913,2017-06-11,Chicago,IL,41.88,-87.63
7.6632,22.41,25.15,19.03,78.76,3.68,0.01,8.2145,2017-06-12,Chicago,IL,41.88,-87.63
6.6235,20.49,22.24,18.03,94.44,1.51,1.05,7.9457,2017-06-13,Chicago,IL,41.88,-87.63
4.9694,21.38,23.19,19.99,94.18,2.93,19.25,7.7753,2017-06-14,Chicago,IL,41.88,-87.63
7.2682,22.95,26.56,19.92,77.37,2.39,7.47,8.1293,2017-06-15,Chicago,IL,41.88,-87.63
5.6093,21.37,24.58,18.26,78.12,3.14,0.23,8.172,2017-06-16,Chicago,IL,41.88,-87.63
5.4598,21.66,24.42,19.43,87.81,3.28,9.31,7.542,2017-06-17,Chicago,IL,41.88,-87.63
7.1191,19.84,21.53,18.17,81.35,3.76,0.6,8.3407,2017-06-18,Chicago,IL,41.88,-87.63
6.1687,18.9,20.99,16.7,80.35,3.51,3.65,8.4706,2017-06-19,Chicago,IL,41.88,-87.63
6.4656,18.16,22.03,15.29,81.31,3.26,2.8,8.5584,2017-06-20,Chicago,IL,41.88,-87.63
7.0375,19.41,22.03,16.23,76.05,1.88,0,8.1768,2017-06-21,Chicago,IL,41.88,-87.63
4.997,22.79,25.27,20.35,83.72,4.68,4.35,7.848,2017-06-22,Chicago,IL,41.88,-87.63
5.6429,20.61,22.86,17.55,78.52,4.08,13.33,8.051,2017-06-23,Chicago,IL,41.88,-87.63
7.8802,18.59,20.75,16.2,72.74,4.9,0.05,8.707,2017-06-24,Chicago,IL,41.88,-87.63
7.1069,17.13,20.17,13.56,73.32,5.37,0.22,8.5836,2017-06-25,Chicago,IL,41.88,-87.63
6.511,16.68,19.66,13.4,71.64,5.23,0.17,8.4665,2017-06-26,Chicago,IL,41.88,-87.63
7.9706,17.97,21.67,13.26,69.75,2.64,0,8.6321,2017-06-27,Chicago,IL,41.88,-87.63
3.1812,19.94,23.52,14.97,72.94,7.45,2.44,7.9085,2017-06-28,Chicago,IL,41.88,-87.63
4.9306,21.19,23.38,19.21,87.95,4.49,27.67,7.4863,2017-06-29,Chicago,IL,41.88,-87.63
4.4465,21.15,24.71,18.17,87.16,1.94,6.48,7.5571,2017-06-30,Chicago,IL,41.88,-87.63
7.7285,20.56,23.15,18.09,80.12,2.93,0.14,8.3371,2017-07-01,Chicago,IL,41.88,-87.63
8.1017,21.21,25.26,17,78.72,2.65,2.26,8.4173,2017-07-02,Chicago,IL,41.88,-87.63
6.7375,19.91,21.23,18.43,85.07,2.79,3.5,7.9733,2017-07-03,Chicago,IL,41.88,-87.63
5.7108,20.82,23.32,19.01,85.76,1.95,0.86,7.7774,2017-07-04,Chicago,IL,41.88,-87.63
6.091,23,26.61,19.34,75.58,1.84,0.14,7.8266,2017-07-05,Chicago,IL,41.88,-87.63
7.6219,24.48,28.37,20.94,77,1.72,0.06,7.9526,2017-07-06,Chicago,IL,41.88,-87.63
5.5058,21.88,24.69,18.67,85.06,3.91,4.08,7.8665,2017-07-07,Chicago,IL,41.88,-87.63
7.9867,19.89,21.64,18.05,69.97,3.21,0.01,8.466,2017-07-08,Chicago,IL,41.88,-87.63
7.0716,22.3,25.31,18.11,72.59,2.84,5.81,8.1415,2017-07-09,Chicago,IL,41.88,-87.63
3.3298,23.43,25.85,21.41,90.74,2.36,17.05,7.5113,2017-07-10,Chicago,IL,41.88,-87.63
3.9742,23.75,26.42,21.54,89.79,1.28,14.13,7.2528,2017-07-11,Chicago,IL,41.88,-87.63
2.3251,24.12,25.78,22.9,91.33,4.19,28.58,7.5775,2017-07-12,Chicago,IL,41.88,-87.63
5.213,23.53,24.8,21.43,87.27,3.06,10,7.571,2017-07-13,Chicago,IL,41.88,-87.63
5.6902,20.03,20.95,18.93,82.14,3.68,0,8.189,2017-07-14,Chicago,IL,41.88,-87.63
7.2629,21.44,24.39,17.99,79.91,2.02,0,8.0429,2017-07-15,Chicago,IL,41.88,-87.63
3.9631,19.5,21.11,17.99,87.6,5.11,0.13,7.6855,2017-07-16,Chicago,IL,41.88,-87.63
8.059,19.47,21.21,17.62,81.09,2.56,0,8.1168,2017-07-17,Chicago,IL,41.88,-87.63
7.951,23.13,27.06,18.34,66.14,1.17,0,8.1259,2017-07-18,Chicago,IL,41.88,-87.63
6.5873,22.76,24.64,21.56,88.09,2.76,13.63,7.4878,2017-07-19,Chicago,IL,41.88,-87.63
4.607,24.48,27.07,22.16,90.83,2.75,18.63,7.3126,2017-07-20,Chicago,IL,41.88,-87.63
5.6474,24.03,25.64,22.21,87.66,1.7,29.3,7.4417,2017-07-21,Chicago,IL,41.88,-87.63
5.6484,24.21,26.13,22.44,92.26,1.84,4.35,7.5475,2017-07-22,Chicago,IL,41.88,-87.63
6.6175,23.79,26.67,21.18,85.92,2.13,2.99,7.6258,2017-07-23,Chicago,IL,41.88,-87.63
6.2138,20.06,20.89,19.06,79.23,5.1,0.3,7.9682,2017-07-24,Chicago,IL,41.88,-87.63
7.6692,22.11,24.53,19.45,69.86,3.3,0,8.0287,2017-07-25,Chicago,IL,41.88,-87.63
4.8173,23.02,26.47,19.49,84.09,2.78,0.06,7.1806,2017-07-26,Chicago,IL,41.88,-87.63
4.8437,22.35,23.52,21.16,87.81,4.62,1.64,6.9919,2017-07-27,Chicago,IL,41.88,-87.63
7.5679,21.78,22.6,20.48,80.45,5.53,0.12,7.8715,2017-07-28,Chicago,IL,41.88,-87.63
8.059,20.78,22.61,18.33,69.56,4.67,0,8.1622,2017-07-29,Chicago,IL,41.88,-87.63
7.1532,22.25,24.17,19.64,76.94,1.85,0,7.8475,2017-07-30,Chicago,IL,41.88,-87.63
6.835,23.46,26.4,19.85,66.63,0.94,0,7.6466,2017-07-31,Chicago,IL,41.88,-87.63
5.4,23.75,26.24,21.08,72.18,1.7,1.48,7.2202,2017-08-01,Chicago,IL,41.88,-87.63
6.2143,22.89,26.95,19.78,79.58,2.51,0.32,7.1206,2017-08-02,Chicago,IL,41.88,-87.63
4.3296,22.99,25.73,19.51,84.84,3.5,15.87,6.5232,2017-08-03,Chicago,IL,41.88,-87.63
2.7526,17.33,19.21,14.65,79.83,7.19,0.35,7.6982,2017-08-04,Chicago,IL,41.88,-87.63
6.1762,20.61,23.92,16.11,73.59,3.25,0.03,7.4328,2017-08-05,Chicago,IL,41.88,-87.63
3.8321,21.12,23.54,18.43,64.91,2.49,0.1,6.6598,2017-08-06,Chicago,IL,41.88,-87.63
5.1864,20.46,21.89,19.23,72.55,3.01,0.15,7.0126,2017-08-07,Chicago,IL,41.88,-87.63
7.2566,21.83,24.65,17.19,66.81,1.91,0,7.6301,2017-08-08,Chicago,IL,41.88,-87.63
6.5544,22.48,25.49,19.27,64.93,1.69,0,7.4741,2017-08-09,Chicago,IL,41.88,-87.63
6.2962,22.43,25.38,18.57,72.95,3.28,3.46,7.1138,2017-08-10,Chicago,IL,41.88,-87.63
5.903,21.28,23.32,19.27,81.47,3.63,0.17,7.1062,2017-08-11,Chicago,IL,41.88,-87.63
6.5114,19.85,21.02,18.3,78.26,3.91,0,7.4237,2017-08-12,Chicago,IL,41.88,-87.63
5.7658,20.82,22.95,18.88,64.03,1.46,0,7.2238,2017-08-13,Chicago,IL,41.88,-87.63
5.5841,23.03,25.52,19.6,69.88,1.53,0.24,6.943,2017-08-14,Chicago,IL,41.88,-87.63
6.1788,21.72,23.76,20.15,82.58,3.39,0.18,6.9014,2017-08-15,Chicago,IL,41.88,-87.63
5.1991,23.83,27.24,20.49,81.06,2.8,3.92,6.4284,2017-08-16,Chicago,IL,41.88,-87.63
4.4837,23.86,25.77,21.34,81.87,6.04,3.57,6.8009,2017-08-17,Chicago,IL,41.88,-87.63
5.8596,22.16,24.75,19.56,77.15,4.48,0.17,6.9242,2017-08-18,Chicago,IL,41.88,-87.63
6.9209,22.24,25.2,19.42,70.38,2.03,0.11,6.943,2017-08-19,Chicago,IL,41.88,-87.63
4.909,23.92,28.22,19.04,72.47,2.55,0.68,6.5431,2017-08-20,Chicago,IL,41.88,-87.63
5.2858,24.1,26.22,21.9,85.67,2.46,6.07,6.385,2017-08-21,Chicago,IL,41.88,-87.63
4.8355,22.73,24.83,19.14,75.67,5.93,3.53,6.6929,2017-08-22,Chicago,IL,41.88,-87.63
6.2839,20.35,23.08,17.12,69.74,4.12,0,6.9559,2017-08-23,Chicago,IL,41.88,-87.63
5.7984,18.78,20.47,16.84,73.41,3.75,0.36,6.6218,2017-08-24,Chicago,IL,41.88,-87.63
6.6511,18.61,20.24,16.88,63.57,2.78,0,6.7558,2017-08-25,Chicago,IL,41.88,-87.63
5.3268,20.69,23.59,17.9,61.63,3.16,0.02,6.2527,2017-08-26,Chicago,IL,41.88,-87.63
3.5251,20.38,23.57,17.75,71.79,4.21,1.97,6.3811,2017-08-27,Chicago,IL,41.88,-87.63
4.7429,20.56,23.91,17.8,78.8,3.07,2.47,6.2244,2017-08-28,Chicago,IL,41.88,-87.63
4.0282,20.47,21.95,19.4,79.04,2.75,4.56,6.2782,2017-08-29,Chicago,IL,41.88,-87.63
5.5862,21.44,23.81,18.51,72.08,2.13,0.01,6.4255,2017-08-30,Chicago,IL,41.88,-87.63
4.8821,19.9,20.57,18.76,72.96,6.48,0.02,6.1608,2017-08-31,Chicago,IL,41.88,-87.63
5.7994,17.72,19.34,15.79,62.77,5.76,0,6.8846,2017-09-01,Chicago,IL,41.88,-87.63
5.7065,18.33,21.89,15.27,58.05,2.19,2.82,6.6168,2017-09-02,Chicago,IL,41.88,-87.63
5.9822,20.64,24.33,16.82,69.81,3.06,0.83,6.2654,2017-09-03,Chicago,IL,41.88,-87.63
3.4889,21.03,25.71,17.97,72.79,5.95,0.29,4.7184,2017-09-04,Chicago,IL,41.88,-87.63
5.303,17.02,19.62,14.57,70.56,6.08,0.35,6.4054,2017-09-05,Chicago,IL,41.88,-87.63
4.7016,15.49,17.3,13.48,72.69,4.65,2.7,6.2201,2017-09-06,Chicago,IL,41.88,-87.63
3.9,16.84,19.31,14.07,68.71,4,1.24,6.079,2017-09-07,Chicago,IL,41.88,-87.63
3.9994,17.09,18.95,15.85,68.38,3.08,0.53,6.0475,2017-09-08,Chicago,IL,41.88,-87.63
6.0552,17.16,19.12,14.84,64.12,4.7,0,6.0756,2017-09-09,Chicago,IL,41.88,-87.63
6.109,16.74,18.4,13.83,67.31,3.8,0,6.1402,2017-09-10,Chicago,IL,41.88,-87.63
4.9697,17.22,19.97,14.08,66.11,2.57,0,5.7322,2017-09-11,Chicago,IL,41.88,-87.63
5.1458,18.44,20.42,16.64,74.91,3.59,0,5.8865,2017-09-12,Chicago,IL,41.88,-87.63
1.9298,18.68,20.6,16.9,86.73,2.6,0.99,5.347,2017-09-13,Chicago,IL,41.88,-87.63
4.7465,19.96,23.68,16.26,79.18,2.16,0.04,5.6196,2017-09-14,Chicago,IL,41.88,-87.63
5.4588,21.45,26.21,16.52,73.52,3.72,0,5.5726,2017-09-15,Chicago,IL,41.88,-87.63
4.9243,22.23,26.5,17.62,75.41,3.76,0,5.2709,2017-09-16,Chicago,IL,41.88,-87.63
3.839,21.88,27.16,19.04,78.14,3.45,1.03,5.1233,2017-09-17,Chicago,IL,41.88,-87.63
4.955,19.1,20.75,17.92,78.8,3.15,5.42,5.3054,2017-09-18,Chicago,IL,41.88,-87.63
3.8141,20.11,21.93,19.13,91.89,2.64,6.54,5.2058,2017-09-19,Chicago,IL,41.88,-87.63
5.1067,23.09,27.76,18.71,78.61,3.73,1.08,5.2618,2017-09-20,Chicago,IL,41.88,-87.63
4.7086,25.09,29.96,21.4,73.89,2.44,0.02,4.9598,2017-09-21,Chicago,IL,41.88,-87.63
4.9834,25.44,29.78,21.98,71.41,2.21,0,5.0263,2017-09-22,Chicago,IL,41.88,-87.63
5.2015,24.96,29.25,21.97,76.51,1.93,0,5.2562,2017-09-23,Chicago,IL,41.88,-87.63
5.1859,24.46,28.67,21.07,69.14,2.56,0,5.2848,2017-09-24,Chicago,IL,41.88,-87.63
4.6814,23.85,27.96,19.6,64.76,2.58,0,5.0762,2017-09-25,Chicago,IL,41.88,-87.63
4.3277,24.19,28.36,20.63,69.64,3.36,0.08,4.7544,2017-09-26,Chicago,IL,41.88,-87.63
3.5551,19.14,20.82,16.77,67.64,5.42,0,5.1677,2017-09-27,Chicago,IL,41.88,-87.63
4.6889,17.89,20.41,15.53,63.54,3.29,0.03,5.2918,2017-09-28,Chicago,IL,41.88,-87.63
5.1098,17.25,18.51,16.29,70.35,5.88,0.02,5.3107,2017-09-29,Chicago,IL,41.88,-87.63
5.4166,15.74,16.62,14.34,66.38,4.07,0,5.4211,2017-09-30,Chicago,IL,41.88,-87.63
4.3541,16.65,19.86,13.5,63.11,5.22,0,5.1941,2017-10-01,Chicago,IL,41.88,-87.63
